# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = cryo_er_model
# start_datetime = 2023-11-22 14:00:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = ././output//Dmat.json
# init = 2 (Default)
# random
#   seed = 60518
# output
#   file = /var/folders/_8/h5rr6k3s2995tzxt8b9sqfgh0000gq/T/tmph0litvrk/cryo-erquzigtdd/cryo-er-20231122150021.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 32 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = --filename-in-msg=cryo-er.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,weights.1,weights.2,weights.3,weights.4,weights.5,weights.6,weights.7,weights.8,weights.9,weights.10,log_weights.1,log_weights.2,log_weights.3,log_weights.4,log_weights.5,log_weights.6,log_weights.7,log_weights.8,log_weights.9,log_weights.10
# Adaptation terminated
# Step size = 0.0326531
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.56917e+07,0.976946,0.0326531,7,127,0,4.56917e+07,0.000139574,0.364588,0.000883677,0.00060605,0.259859,0.000810474,0.00168453,0.36819,0.0030881,0.000150477,-8.87692,-1.00899,-7.03142,-7.40855,-1.34762,-7.11789,-6.38627,-0.999155,-5.7802,-8.8017
-4.56917e+07,0.992066,0.0326531,7,255,0,4.56917e+07,3.35301e-05,0.359377,0.000366337,0.00125399,0.275016,0.000192892,0.000757758,0.36183,0.000759377,0.000413339,-10.3031,-1.02338,-7.91196,-6.68142,-1.29093,-8.55338,-7.18515,-1.01658,-7.18301,-7.79124
-4.56917e+07,0.647867,0.0326531,7,127,0,4.56917e+07,0.000212827,0.36003,0.00275299,0.000786388,0.282494,0.000417661,0.000803491,0.349113,0.00215157,0.00123797,-8.45503,-1.02157,-5.89507,-7.14806,-1.2641,-7.78084,-7.12655,-1.05236,-6.14156,-6.69428
-4.56917e+07,0.999063,0.0326531,7,127,0,4.56917e+07,0.00347093,0.369088,0.000213595,0.0007982,0.264857,0.000241397,0.00102853,0.359444,0.000409676,0.000448425,-5.66333,-0.99672,-8.45143,-7.13315,-1.32856,-8.32907,-6.87963,-1.0232,-7.80015,-7.70977
-4.56917e+07,0.795705,0.0326531,6,63,0,4.56917e+07,0.00384633,0.363148,0.000313217,0.00175212,0.265843,0.000328589,0.0005602,0.363626,0.000349694,0.000233205,-5.56064,-1.01294,-8.06861,-6.34693,-1.32485,-8.0207,-7.48722,-1.01163,-7.95845,-8.36359
-4.56917e+07,0.968238,0.0326531,7,127,0,4.56917e+07,4.65828e-05,0.361609,0.000323442,0.000201259,0.270452,0.000271312,0.00105449,0.36416,0.000510507,0.00137032,-9.97428,-1.01719,-8.03649,-8.51092,-1.30766,-8.21224,-6.85469,-1.01016,-7.58011,-6.59271
-4.56917e+07,0.761073,0.0326531,7,255,0,4.56917e+07,1.92771e-05,0.375433,0.000114956,0.000490613,0.259563,0.000603601,0.00141939,0.360318,0.00190672,0.000132282,-10.8566,-0.979676,-9.07096,-7.61986,-1.34876,-7.4126,-6.55753,-1.02077,-6.26237,-8.93057
-4.56917e+07,0.998004,0.0326531,7,255,0,4.56917e+07,0.000407685,0.358491,0.00297921,0.000969107,0.278268,0.000272471,0.000696309,0.356359,4.69881e-05,0.00151044,-7.80502,-1.02585,-5.8161,-6.93914,-1.27917,-8.20798,-7.26972,-1.03182,-9.96562,-6.49536
-4.56917e+07,0.916424,0.0326531,7,127,0,4.56917e+07,0.000539139,0.364733,0.000321487,0.00181361,0.26074,0.000101925,0.00119731,0.367823,2.01614e-05,0.00271009,-7.52554,-1.00859,-8.04255,-6.31244,-1.34423,-9.19128,-6.72768,-1.00015,-10.8117,-5.91077
-4.56917e+07,0.929911,0.0326531,7,127,0,4.56917e+07,0.00172169,0.365101,0.00187617,0.000199866,0.27827,0.000701657,0.000858265,0.350645,0.000128534,0.000497646,-6.36445,-1.00758,-6.27852,-8.51786,-1.27916,-7.26207,-7.0606,-1.04798,-8.95932,-7.60562
-4.56917e+07,0.828919,0.0326531,6,63,0,4.56917e+07,0.00145717,0.369082,0.000734408,0.000293067,0.259066,0.000419044,0.000490628,0.366824,0.000698372,0.000935278,-6.53126,-0.996736,-7.21645,-8.13511,-1.35067,-7.77754,-7.61982,-1.00287,-7.26676,-6.97467
-4.56917e+07,0.574762,0.0326531,6,127,0,4.56917e+07,0.000834616,0.38833,0.000457468,0.000137876,0.248807,0.000828227,0.000742516,0.357383,0.00115884,0.00131995,-7.08854,-0.9459,-7.6898,-8.88915,-1.39108,-7.09622,-7.20547,-1.02895,-6.76034,-6.63016
-4.56917e+07,1,0.0326531,6,67,0,4.56917e+07,0.000421216,0.385155,0.000312851,0.000106352,0.261486,0.000254608,0.000521044,0.350035,0.000431822,0.00127566,-7.77237,-0.95411,-8.06978,-9.14876,-1.34137,-8.27579,-7.55968,-1.04972,-7.7475,-6.66429
-4.56917e+07,0.999087,0.0326531,7,127,0,4.56917e+07,0.000318396,0.383119,0.000178324,0.000157832,0.256944,0.00047381,0.000905967,0.356129,0.00156707,0.000207124,-8.05221,-0.959411,-8.63191,-8.75398,-1.3589,-7.65471,-7.00651,-1.03246,-6.45855,-8.48219
-4.56917e+07,0.982267,0.0326531,7,127,0,4.56917e+07,0.000202008,0.375446,0.000853267,7.77533e-05,0.271742,0.000216171,0.00157857,0.347158,0.00142855,0.00129701,-8.5072,-0.979641,-7.06644,-9.46197,-1.3029,-8.43944,-6.45124,-1.05797,-6.5511,-6.64769
-4.56917e+07,0.988472,0.0326531,6,63,0,4.56917e+07,0.000905629,0.356102,0.00141029,0.00103042,0.274085,0.000569338,0.000334966,0.364719,0.000499392,0.000343655,-7.00688,-1.03254,-6.56396,-6.87779,-1.29432,-7.47104,-8.00148,-1.00863,-7.60212,-7.97587
-4.56917e+07,0.581036,0.0326531,6,127,0,4.56917e+07,0.00111851,0.360503,0.0015883,0.0014765,0.286802,0.000336389,0.000248613,0.34701,0.000527175,0.000389982,-6.79576,-1.02026,-6.44509,-6.51808,-1.24896,-7.99724,-8.29961,-1.0584,-7.54798,-7.84941
-4.56917e+07,0.999885,0.0326531,6,127,0,4.56917e+07,0.00111172,0.358601,0.00152817,0.00232789,0.269108,0.000515793,0.000185182,0.365313,0.000503223,0.000805691,-6.80185,-1.02554,-6.48368,-6.06279,-1.31264,-7.56981,-8.59417,-1.007,-7.59448,-7.12381
-4.56917e+07,0.892519,0.0326531,6,127,0,4.56917e+07,0.000486785,0.375133,0.000945324,0.00186814,0.267942,0.000332284,0.000115533,0.351529,0.000734764,0.00091381,-7.62769,-0.980475,-6.96398,-6.28281,-1.31699,-8.00952,-9.06596,-1.04546,-7.21596,-6.99789
-4.56917e+07,0.999883,0.0326531,6,127,0,4.56917e+07,0.00268294,0.359879,0.00121012,0.000172081,0.273109,0.000479237,0.00231943,0.35701,0.000361892,0.00277685,-5.92084,-1.02199,-6.71704,-8.66754,-1.29789,-7.64331,-6.06644,-1.02999,-7.92417,-5.88644
-4.56917e+07,0.949601,0.0326531,6,63,0,4.56917e+07,0.000262502,0.364099,0.00108758,0.000217255,0.269083,0.000356582,0.000983829,0.36277,0.000180516,0.00095948,-8.24525,-1.01033,-6.8238,-8.43444,-1.31274,-7.93895,-6.92406,-1.01399,-8.61969,-6.94912
-4.56917e+07,0.721011,0.0326531,7,127,0,4.56917e+07,0.00181079,0.373667,0.00177371,0.000650708,0.259288,0.000385905,0.000944524,0.360888,0.000170573,0.000421252,-6.31399,-0.984391,-6.33468,-7.33745,-1.34982,-7.85992,-6.96483,-1.01919,-8.67635,-7.77228
-4.56917e+07,0.980208,0.0326531,6,127,0,4.56917e+07,0.00110628,0.348327,0.000964936,6.08149e-05,0.273871,0.000240514,0.00209762,0.372441,0.000205107,0.000685128,-6.80675,-1.05461,-6.94345,-9.70768,-1.2951,-8.33273,-6.16695,-0.987677,-8.49198,-7.2859
-4.56917e+07,0.580877,0.0326531,6,63,0,4.56917e+07,0.00254766,0.367529,0.00528958,0.000139864,0.251472,0.000280304,0.00261152,0.369297,0.000260055,0.000573344,-5.97258,-1.00095,-5.24202,-8.87484,-1.38043,-8.17964,-5.94782,-0.996154,-8.25462,-7.46402
-4.56917e+07,0.998189,0.0326531,7,127,0,4.56917e+07,0.000364763,0.364607,8.42844e-05,0.000139461,0.281499,0.000422185,0.000261976,0.349511,0.000390575,0.00271953,-7.91626,-1.00894,-9.38131,-8.87773,-1.26763,-7.77007,-8.24726,-1.05122,-7.84789,-5.9073
